,business_id,score,date,type,score_level,diffFromPrev,prevScore
13284,87482,83,20171205,routine,2,-4.0,87.0
13285,87486,100,20161002,routine,4,,
13286,87492,72,20161208,routine,2,,
13287,87509,96,20170128,routine,4,,
13288,87510,92,20160513,routine,4,,
13289,87510,92,20170925,routine,4,0.0,92.0
13290,87511,74,20170426,routine,2,,
13291,87517,87,20160913,routine,3,,
13292,87517,81,20170504,routine,2,-6.0,87.0
13293,87537,91,20161215,routine,4,,
13294,87537,100,20171212,routine,4,9.0,91.0
13295,87539,87,20161121,routine,3,,
13296,87539,92,20180103,routine,4,5.0,87.0
13297,87541,85,20171010,routine,2,,
13298,87542,91,20160503,routine,4,,
13299,87542,85,20170509,routine,2,-6.0,91.0
13300,87551,100,20160722,routine,4,,
13301,87551,74,20171114,routine,2,-26.0,100.0
13302,87552,91,20170301,routine,4,,
13303,87552,74,20171108,routine,2,-17.0,91.0
13304,87556,100,20160815,routine,4,,
13305,87556,96,20171228,routine,4,-4.0,100.0
13306,87594,83,20170927,routine,2,,
13307,87604,100,20161121,routine,4,,
13308,87604,94,20171109,routine,4,-6.0,100.0
13309,87605,94,20180212,routine,4,,
13310,87609,100,20161116,routine,4,,
13311,87609,100,20171116,routine,4,0.0,100.0
13312,87611,67,20170523,routine,1,,
13313,87612,98,20160819,routine,4,,
13314,87612,100,20180116,routine,4,2.0,98.0
13315,87613,78,20160620,routine,2,,
13316,87613,83,20170306,routine,2,5.0,78.0
13317,87613,85,20170908,routine,2,2.0,83.0
13318,87615,94,20160912,routine,4,,
13319,87615,96,20170330,routine,4,2.0,94.0
13320,87615,94,20171208,routine,4,-2.0,96.0
13321,87624,92,20161206,routine,4,,
13322,87628,82,20170628,routine,2,,
13323,87630,96,20161212,routine,4,,
13324,87630,94,20171116,routine,4,-2.0,96.0
13325,87631,100,20161007,routine,4,,
13326,87639,87,20160707,routine,3,,
13327,87639,78,20170627,routine,2,-9.0,87.0
13328,87645,96,20160912,routine,4,,
13329,87645,98,20170809,routine,4,2.0,96.0
13330,87645,100,20180208,routine,4,2.0,98.0
13331,87647,87,20160803,routine,3,,
13332,87647,96,20180201,routine,4,9.0,87.0
13333,87648,94,20161202,routine,4,,
13334,87652,55,20160721,routine,1,,
13335,87652,91,20180109,routine,4,36.0,55.0
13336,87664,85,20160816,routine,2,,
13337,87664,90,20170324,routine,3,5.0,85.0
13338,87664,96,20171219,routine,4,6.0,90.0
13339,87687,96,20160718,routine,4,,
13340,87687,90,20170920,routine,3,-6.0,96.0
13341,87693,98,20170419,routine,4,,
13342,87699,100,20160523,routine,4,,
13343,87699,94,20160707,routine,4,-6.0,100.0
13344,87699,98,20161222,routine,4,4.0,94.0
13345,87699,96,20170725,routine,4,-2.0,98.0
13346,87699,98,20180118,routine,4,2.0,96.0
13347,87700,91,20161028,routine,4,,
13348,87700,89,20171004,routine,3,-2.0,91.0
13349,87709,72,20170711,routine,2,,
13350,87714,88,20170130,routine,3,,
13351,87716,100,20161215,routine,4,,
13352,87716,100,20171212,routine,4,0.0,100.0
13353,87736,96,20171022,routine,4,,
13354,87742,100,20180206,routine,4,,
13355,87757,98,20160712,routine,4,,
13356,87757,98,20170810,routine,4,0.0,98.0
13357,87757,96,20180125,routine,4,-2.0,98.0
13358,87761,86,20160616,routine,3,,
13359,87761,92,20161012,routine,4,6.0,86.0
13360,87761,86,20171130,routine,3,-6.0,92.0
13361,87762,83,20170201,routine,2,,
13362,87762,86,20170808,routine,3,3.0,83.0
13363,87762,88,20180213,routine,3,2.0,86.0
13364,87765,79,20170313,routine,2,,
13365,87778,86,20161011,routine,3,,
13366,87778,86,20171113,routine,3,0.0,86.0
13367,87780,88,20170118,routine,3,,
13368,87780,86,20171211,routine,3,-2.0,88.0
13369,87782,93,20170927,routine,4,,
13370,87791,79,20170221,routine,2,,
13371,87793,100,20161012,routine,4,,
13372,87793,93,20180105,routine,4,-7.0,100.0
13373,87795,94,20170227,routine,4,,
13374,87799,71,20160621,routine,2,,
13375,87799,83,20171114,routine,2,12.0,71.0
13376,87802,91,20160607,routine,4,,
13377,87802,98,20161206,routine,4,7.0,91.0
13378,87802,94,20170815,routine,4,-4.0,98.0
13379,87814,89,20160725,routine,3,,
13380,87858,90,20160628,routine,3,,
13381,87858,83,20170328,routine,2,-7.0,90.0
13382,87909,90,20171101,routine,3,,
13383,87923,98,20160608,routine,4,,
13384,87923,87,20170801,routine,3,-11.0,98.0
13385,87924,92,20160927,routine,4,,
13386,87924,83,20171103,routine,2,-9.0,92.0
13387,87927,94,20171128,routine,4,,
13388,87931,100,20160719,routine,4,,
13389,87931,96,20170503,routine,4,-4.0,100.0
13390,87931,94,20171027,routine,4,-2.0,96.0
13391,87932,90,20161202,routine,3,,
13392,87939,100,20160805,routine,4,,
13393,87939,91,20170617,routine,4,-9.0,100.0
13394,87939,96,20170811,routine,4,5.0,91.0
13395,87942,92,20170605,routine,4,,
13396,87942,90,20180124,routine,3,-2.0,92.0
13397,87943,100,20160624,routine,4,,
13398,87951,82,20160714,routine,2,,
13399,87951,81,20171023,routine,2,-1.0,82.0
13400,87952,85,20171128,routine,2,,
13401,87953,98,20180206,routine,4,,
13402,88058,100,20171020,routine,4,,
13403,88063,77,20160721,routine,2,,
13404,88063,73,20170824,routine,2,-4.0,77.0
13405,88066,98,20170207,routine,4,,
13406,88082,84,20160830,routine,2,,
13407,88082,86,20171115,routine,3,2.0,84.0
13408,88085,96,20160907,routine,4,,
13409,88087,82,20161229,routine,2,,
13410,88087,82,20171113,routine,2,0.0,82.0
13411,88090,80,20170502,routine,2,,
13412,88091,89,20180126,routine,3,,
13413,88099,98,20170419,routine,4,,
13414,88099,90,20180122,routine,3,-8.0,98.0
13415,88100,94,20170626,routine,4,,
13416,88105,100,20170907,routine,4,,
13417,88110,87,20161129,routine,3,,
13418,88113,90,20180108,routine,3,,
13419,88115,100,20160712,routine,4,,
13420,88115,100,20170915,routine,4,0.0,100.0
13421,88117,96,20170928,routine,4,,
13422,88118,94,20160816,routine,4,,
13423,88118,88,20171013,routine,3,-6.0,94.0
13424,88120,98,20161128,routine,4,,
13425,88120,96,20171204,routine,4,-2.0,98.0
13426,88128,94,20170104,routine,4,,
13427,88129,74,20160912,routine,2,,
13428,88129,72,20170914,routine,2,-2.0,74.0
13429,88133,100,20170908,routine,4,,
13430,88134,96,20170210,routine,4,,
13431,88134,87,20170726,routine,3,-9.0,96.0
13432,88139,83,20161121,routine,2,,
13433,88139,88,20180109,routine,3,5.0,83.0
13434,88146,100,20160802,routine,4,,
13435,88153,96,20161213,routine,4,,
13436,88159,86,20170526,routine,3,,
13437,88202,92,20170330,routine,4,,
13438,88239,96,20160919,routine,4,,
13439,88239,98,20171213,routine,4,2.0,96.0
13440,88264,80,20160817,routine,2,,
13441,88264,92,20171023,routine,4,12.0,80.0
13442,88281,96,20171115,routine,4,,
13443,88302,96,20160808,routine,4,,
13444,88303,83,20160822,routine,2,,
13445,88303,85,20170313,routine,2,2.0,83.0
13446,88306,96,20160816,routine,4,,
13447,88306,94,20170314,routine,4,-2.0,96.0
13448,88323,75,20161111,routine,2,,
13449,88323,75,20161112,routine,2,0.0,75.0
13450,88324,100,20161009,routine,4,,
13451,88326,86,20161007,routine,3,,
13452,88326,85,20170207,routine,2,-1.0,86.0
13453,88326,90,20171005,routine,3,5.0,85.0
13454,88340,84,20160811,routine,2,,
13455,88340,90,20170920,routine,3,6.0,84.0
13456,88342,94,20160831,routine,4,,
13457,88342,96,20171213,routine,4,2.0,94.0
13458,88347,91,20170329,routine,4,,
13459,88349,98,20170327,routine,4,,
13460,88380,98,20170927,routine,4,,
13461,88381,100,20160929,routine,4,,
13462,88381,98,20170504,routine,4,-2.0,100.0
13463,88381,98,20171027,routine,4,0.0,98.0
13464,88382,90,20160829,routine,3,,
13465,88382,87,20170601,routine,3,-3.0,90.0
13466,88388,96,20170118,routine,4,,
13467,88389,67,20171206,routine,1,,
13468,88404,100,20161222,routine,4,,
13469,88404,98,20180131,routine,4,-2.0,100.0
13470,88428,90,20170623,routine,3,,
13471,88428,90,20180123,routine,3,0.0,90.0
13472,88429,100,20170711,routine,4,,
13473,88433,96,20161118,routine,4,,
13474,88459,100,20161104,routine,4,,
13475,88459,91,20170727,routine,4,-9.0,100.0
13476,88461,90,20160712,routine,3,,
13477,88461,96,20170315,routine,4,6.0,90.0
13478,88461,96,20171011,routine,4,0.0,96.0
13479,88470,96,20161208,routine,4,,
13480,88475,92,20160826,routine,4,,
13481,88480,100,20170507,routine,4,,
13482,88488,74,20161028,routine,2,,
13483,88488,78,20170321,routine,2,4.0,74.0
13484,88498,100,20170414,routine,4,,
13485,88499,96,20170608,routine,4,,
13486,88500,96,20170303,routine,4,,
13487,88500,90,20180103,routine,3,-6.0,96.0
13488,88505,100,20161004,routine,4,,
13489,88508,89,20161220,routine,3,,
13490,88508,92,20170314,routine,4,3.0,89.0
13491,88524,96,20160927,routine,4,,
13492,88524,73,20170530,routine,2,-23.0,96.0
13493,88525,94,20160801,routine,4,,
13494,88525,94,20170808,routine,4,0.0,94.0
13495,88539,90,20161215,routine,3,,
13496,88554,90,20160728,routine,3,,
13497,88554,88,20170213,routine,3,-2.0,90.0
13498,88555,94,20161227,routine,4,,
13499,88555,89,20170714,routine,3,-5.0,94.0
13500,88556,78,20161111,routine,2,,
13501,88556,92,20170331,routine,4,14.0,78.0
13502,88568,94,20180201,routine,4,,
13503,88574,86,20161121,routine,3,,
13504,88574,96,20171214,routine,4,10.0,86.0
13505,88577,71,20161109,routine,2,,
13506,88577,91,20180210,routine,4,20.0,71.0
13507,88653,90,20160811,routine,3,,
13508,88653,94,20171012,routine,4,4.0,90.0
13509,88657,86,20160830,routine,3,,
13510,88657,81,20170413,routine,2,-5.0,86.0
13511,88675,96,20160825,routine,4,,
13512,88676,86,20161102,routine,3,,
13513,88684,100,20170926,routine,4,,
13514,88688,90,20170111,routine,3,,
13515,88690,88,20170927,routine,3,,
13516,88702,96,20160815,routine,4,,
13517,88702,80,20170829,routine,2,-16.0,96.0
13518,88708,100,20170210,routine,4,,
13519,88708,100,20180130,routine,4,0.0,100.0
13520,88711,96,20170405,routine,4,,
13521,88712,88,20170314,routine,3,,
13522,88718,100,20161214,routine,4,,
13523,88718,100,20170727,routine,4,0.0,100.0
13524,88721,92,20180108,routine,4,,
13525,88722,92,20161101,routine,4,,
13526,88722,94,20170324,routine,4,2.0,92.0
13527,88722,98,20171213,routine,4,4.0,94.0
13528,88723,80,20170627,routine,2,,
13529,88723,84,20180129,routine,2,4.0,80.0
13530,88741,92,20170517,routine,4,,
13531,88756,88,20160809,routine,3,,
13532,88756,80,20161128,routine,2,-8.0,88.0
13533,88756,82,20170601,routine,2,2.0,80.0
13534,88756,85,20171026,routine,2,3.0,82.0
13535,88759,98,20170327,routine,4,,
13536,88760,94,20161215,routine,4,,
13537,88760,92,20171218,routine,4,-2.0,94.0
13538,88764,87,20161215,routine,3,,
13539,88774,100,20161222,routine,4,,
13540,88774,100,20170919,routine,4,0.0,100.0
13541,88780,92,20171218,routine,4,,
13542,88792,100,20160817,routine,4,,
13543,88792,96,20160901,routine,4,-4.0,100.0
13544,88792,96,20171018,routine,4,0.0,96.0
13545,88799,86,20160819,routine,3,,
13546,88799,83,20170306,routine,2,-3.0,86.0
13547,88799,78,20170918,routine,2,-5.0,83.0
13548,88821,94,20170414,routine,4,,
13549,88829,100,20161009,routine,4,,
13550,88831,86,20161223,routine,3,,
13551,88831,92,20171102,routine,4,6.0,86.0
13552,88840,92,20161013,routine,4,,
13553,88840,96,20171021,routine,4,4.0,92.0
13554,88862,96,20161018,routine,4,,
13555,88862,96,20180213,routine,4,0.0,96.0
13556,88872,98,20171109,routine,4,,
13557,88873,100,20161018,routine,4,,
13558,88873,90,20170510,routine,3,-10.0,100.0
13559,88873,94,20180108,routine,4,4.0,90.0
13560,88878,94,20160819,routine,4,,
13561,88878,96,20171201,routine,4,2.0,94.0
13562,88883,92,20170224,routine,4,,
13563,88899,86,20160909,routine,3,,
13564,88899,96,20170223,routine,4,10.0,86.0
13565,88899,90,20171011,routine,3,-6.0,96.0
13566,88910,94,20170320,routine,4,,
13567,88910,96,20180124,routine,4,2.0,94.0
13568,88915,90,20160831,routine,3,,
13569,88932,80,20161223,routine,2,,
13570,88942,96,20170216,routine,4,,
13571,88942,82,20180205,routine,2,-14.0,96.0
13572,88954,100,20160829,routine,4,,
13573,88954,96,20170908,routine,4,-4.0,100.0
13574,88975,86,20170222,routine,3,,
13575,88983,96,20170303,routine,4,,
13576,89025,72,20161027,routine,2,,
13577,89025,90,20171003,routine,3,18.0,72.0
13578,89027,90,20170426,routine,3,,
13579,89029,84,20170201,routine,2,,
13580,89059,72,20170227,routine,2,,
13581,89069,83,20161202,routine,2,,
13582,89069,92,20171128,routine,4,9.0,83.0
13583,89070,88,20161221,routine,3,,
13584,89070,67,20180108,routine,1,-21.0,88.0
13585,89071,84,20170525,routine,2,,
13586,89072,90,20160922,routine,3,,
13587,89072,84,20170221,routine,2,-6.0,90.0
13588,89072,91,20171201,routine,4,7.0,84.0
13589,89076,100,20161109,routine,4,,
13590,89080,100,20170214,routine,4,,
13591,89080,92,20171201,routine,4,-8.0,100.0
13592,89083,100,20160914,routine,4,,
13593,89086,87,20170228,routine,3,,
13594,89086,92,20170720,routine,4,5.0,87.0
13595,89086,92,20180130,routine,4,0.0,92.0
13596,89093,94,20161220,routine,4,,
13597,89104,91,20161228,routine,4,,
13598,89104,78,20171205,routine,2,-13.0,91.0
13599,89111,90,20161019,routine,3,,
13600,89111,94,20171010,routine,4,4.0,90.0
13601,89114,86,20170404,routine,3,,
13602,89115,94,20170615,routine,4,,
13603,89127,82,20170810,routine,2,,
13604,89127,74,20180125,routine,2,-8.0,82.0
13605,89128,90,20170320,routine,3,,
13606,89130,82,20161017,routine,2,,
13607,89130,78,20170623,routine,2,-4.0,82.0
13608,89133,88,20170705,routine,3,,
13609,89133,96,20171121,routine,4,8.0,88.0
13610,89138,100,20171205,routine,4,,
13611,89140,100,20170202,routine,4,,
13612,89143,92,20170127,routine,4,,
13613,89143,94,20170907,routine,4,2.0,92.0
13614,89167,83,20170207,routine,2,,
13615,89167,91,20171025,routine,4,8.0,83.0
13616,89188,91,20170228,routine,4,,
13617,89188,96,20171103,routine,4,5.0,91.0
13618,89190,100,20160920,routine,4,,
13619,89191,94,20161027,routine,4,,
13620,89191,96,20170907,routine,4,2.0,94.0
13621,89194,96,20170125,routine,4,,
13622,89194,98,20171214,routine,4,2.0,96.0
13623,89196,90,20170315,routine,3,,
13624,89198,100,20160912,routine,4,,
13625,89199,100,20160912,routine,4,,
13626,89199,100,20170424,routine,4,0.0,100.0
13627,89199,100,20170919,routine,4,0.0,100.0
13628,89200,100,20160912,routine,4,,
13629,89200,100,20170919,routine,4,0.0,100.0
13630,89201,96,20161011,routine,4,,
13631,89201,100,20170424,routine,4,4.0,96.0
13632,89201,94,20170919,routine,4,-6.0,100.0
13633,89204,100,20160912,routine,4,,
13634,89204,100,20170424,routine,4,0.0,100.0
13635,89242,90,20170202,routine,3,,
13636,89242,89,20171018,routine,3,-1.0,90.0
13637,89276,82,20170505,routine,2,,
13638,89276,88,20180117,routine,3,6.0,82.0
13639,89292,100,20170816,routine,4,,
13640,89296,92,20171011,routine,4,,
13641,89305,92,20160930,routine,4,,
13642,89305,69,20170927,routine,1,-23.0,92.0
13643,89306,90,20170815,routine,3,,
13644,89315,77,20170824,routine,2,,
13645,89315,88,20180126,routine,3,11.0,77.0
13646,89322,100,20170615,routine,4,,
13647,89324,76,20170302,routine,2,,
13648,89328,84,20161206,routine,2,,
13649,89328,96,20171127,routine,4,12.0,84.0
13650,89335,94,20170214,routine,4,,
13651,89336,88,20170705,routine,3,,
13652,89336,89,20180112,routine,3,1.0,88.0
13653,89344,85,20170824,routine,2,,
13654,89378,96,20170907,routine,4,,
13655,89386,90,20171128,routine,3,,
13656,89393,83,20170103,routine,2,,
13657,89396,88,20170823,routine,3,,
13658,89404,83,20161118,routine,2,,
13659,89404,90,20171025,routine,3,7.0,83.0
13660,89416,98,20170202,routine,4,,
13661,89416,94,20171006,routine,4,-4.0,98.0
13662,89449,88,20170623,routine,3,,
13663,89453,90,20161019,routine,3,,
13664,89453,81,20171018,routine,2,-9.0,90.0
13665,89462,76,20160929,routine,2,,
13666,89475,96,20161130,routine,4,,
13667,89495,100,20161008,routine,4,,
13668,89495,96,20170726,routine,4,-4.0,100.0
13669,89511,100,20161121,routine,4,,
13670,89511,100,20170323,routine,4,0.0,100.0
13671,89511,100,20170831,routine,4,0.0,100.0
13672,89512,100,20161011,routine,4,,
13673,89512,93,20170809,routine,4,-7.0,100.0
13674,89515,98,20161103,routine,4,,
13675,89515,96,20170823,routine,4,-2.0,98.0
13676,89516,79,20170830,routine,2,,
13677,89521,98,20171011,routine,4,,
13678,89535,72,20170310,routine,2,,
13679,89535,98,20171128,routine,4,26.0,72.0
13680,89544,90,20170216,routine,3,,
13681,89544,87,20180131,routine,3,-3.0,90.0
13682,89545,88,20170118,routine,3,,
13683,89559,90,20170606,routine,3,,
13684,89559,96,20180131,routine,4,6.0,90.0
13685,89560,96,20170906,routine,4,,
13686,89567,100,20170213,routine,4,,
13687,89569,98,20170223,routine,4,,
13688,89580,89,20170803,routine,3,,
13689,89590,83,20170901,routine,2,,
13690,89594,94,20171127,routine,4,,
13691,89598,100,20170613,routine,4,,
13692,89599,92,20161215,routine,4,,
13693,89633,100,20170327,routine,4,,
13694,89640,100,20170928,routine,4,,
13695,89643,94,20170118,routine,4,,
13696,89643,92,20170927,routine,4,-2.0,94.0
13697,89648,90,20170112,routine,3,,
13698,89678,100,20170326,routine,4,,
13699,89686,100,20170706,routine,4,,
13700,89687,92,20161129,routine,4,,
13701,89687,92,20170301,routine,4,0.0,92.0
13702,89687,89,20171026,routine,3,-3.0,92.0
13703,89694,100,20170314,routine,4,,
13704,89694,92,20180213,routine,4,-8.0,100.0
13705,89696,96,20170612,routine,4,,
13706,89701,100,20161206,routine,4,,
13707,89701,100,20170927,routine,4,0.0,100.0
13708,89705,88,20171011,routine,3,,
13709,89710,87,20170424,routine,3,,
13710,89722,92,20170714,routine,4,,
13711,89723,91,20170429,routine,4,,
13712,89728,89,20170317,routine,3,,
13713,89728,91,20180122,routine,4,2.0,89.0
13714,89733,75,20171120,routine,2,,
13715,89748,100,20170420,routine,4,,
13716,89749,94,20170124,routine,4,,
13717,89758,85,20170301,routine,2,,
13718,89758,81,20171211,routine,2,-4.0,85.0
13719,89772,98,20170117,routine,4,,
13720,89773,84,20170719,routine,2,,
13721,89775,91,20171019,routine,4,,
13722,89787,98,20170829,routine,4,,
13723,89788,96,20170309,routine,4,,
13724,89789,100,20170518,routine,4,,
13725,89790,96,20161129,routine,4,,
13726,89798,86,20170104,routine,3,,
13727,89798,82,20171130,routine,2,-4.0,86.0
13728,89802,71,20170109,routine,2,,
13729,89802,83,20171108,routine,2,12.0,71.0
13730,89803,100,20161215,routine,4,,
13731,89826,85,20170802,routine,2,,
13732,89826,76,20180126,routine,2,-9.0,85.0
13733,89830,92,20170304,routine,4,,
13734,89830,90,20180206,routine,3,-2.0,92.0
13735,89833,75,20170106,routine,2,,
13736,89833,72,20171207,routine,2,-3.0,75.0
13737,89834,96,20170511,routine,4,,
13738,89839,96,20170420,routine,4,,
13739,89846,89,20170104,routine,3,,
13740,89847,89,20170802,routine,3,,
13741,89865,94,20171026,routine,4,,
13742,89900,93,20161206,routine,4,,
13743,89906,98,20170118,routine,4,,
13744,89920,96,20170214,routine,4,,
13745,89922,94,20171212,routine,4,,
13746,89927,86,20170321,routine,3,,
13747,89927,100,20171205,routine,4,14.0,86.0
13748,89931,100,20161207,routine,4,,
13749,89931,100,20170620,routine,4,0.0,100.0
13750,89931,98,20171201,routine,4,-2.0,100.0
13751,89948,83,20170920,routine,2,,
13752,89964,94,20170511,routine,4,,
13753,89968,100,20170110,routine,4,,
13754,89969,92,20170215,routine,4,,
13755,89982,71,20170125,routine,2,,
13756,89982,88,20171003,routine,3,17.0,71.0
13757,89987,94,20170523,routine,4,,
13758,89988,94,20170705,routine,4,,
13759,89988,96,20171121,routine,4,2.0,94.0
13760,89993,78,20170810,routine,2,,
13761,89993,76,20171102,routine,2,-2.0,78.0
13762,90008,91,20171120,routine,4,,
13763,90010,96,20170105,routine,4,,
13764,90010,92,20170823,routine,4,-4.0,96.0
13765,90015,98,20171130,routine,4,,
13766,90029,96,20170512,routine,4,,
13767,90039,90,20170227,routine,3,,
13768,90040,94,20170227,routine,4,,
13769,90041,100,20161215,routine,4,,
13770,90041,94,20170831,routine,4,-6.0,100.0
13771,90042,96,20170830,routine,4,,
13772,90045,96,20170227,routine,4,,
13773,90058,100,20171213,routine,4,,
13774,90060,96,20170612,routine,4,,
13775,90083,89,20170331,routine,3,,
13776,90083,90,20170727,routine,3,1.0,89.0
13777,90096,91,20161229,routine,4,,
13778,90114,98,20171213,routine,4,,
13779,90119,92,20170309,routine,4,,
13780,90137,98,20170121,routine,4,,
13781,90137,100,20171128,routine,4,2.0,98.0
13782,90137,96,20180129,routine,4,-4.0,100.0
13783,90139,90,20170425,routine,3,,
13784,90142,100,20170908,routine,4,,
13785,90147,94,20170711,routine,4,,
13786,90150,100,20170130,routine,4,,
13787,90192,79,20170315,routine,2,,
13788,90194,96,20170412,routine,4,,
13789,90195,96,20170511,routine,4,,
13790,90212,90,20180125,routine,3,,
13791,90213,98,20170810,routine,4,,
13792,90214,90,20171016,routine,3,,
13793,90219,100,20170309,routine,4,,
13794,90221,81,20170830,routine,2,,
